#{"t_start": 1653465590.4580643, "env_id": null}
r,l,t
0.0,3,41.727223
2.0,6,41.744697
0.0,5,41.759829
0.0,2,41.76954
1.0,6,41.788205
0.0,1,41.795491
1.0,14,41.82565
1.0,6,41.842824
0.0,3,41.855305
1.0,8,41.87712
0.0,3,41.888402
0.0,9,41.909512
2.0,7,41.927911
0.0,1,41.934954
0.0,3,41.945575
0.0,2,41.954161
3.0,9,41.976831
0.0,2,41.986323
1.0,5,42.000047
0.0,1,42.00873
0.0,2,42.017396
1.0,4,42.029895
0.0,2,42.038685
0.0,3,42.05002
0.0,1,42.057248
0.0,2,42.065728
1.0,6,42.082707
1.0,12,42.114488
0.0,3,42.126036
1.0,4,42.139886
0.0,5,42.156903
2.0,13,42.188208
0.0,5,42.201844
1.0,7,42.219336
0.0,2,42.227698
1.0,5,42.243453
0.0,3,42.254335
0.0,3,42.267081
0.0,6,42.284494
2.0,7,42.305425
0.0,3,42.315567
0.0,2,42.323909
0.0,2,42.33183
3.0,10,42.35785
0.0,3,42.36741
0.0,6,42.383346
0.0,3,42.396639
0.0,1,42.404708
0.0,2,42.413672
1.0,4,42.428053
0.0,1,42.435
0.0,1,42.441774
1.0,5,42.457443
0.0,4,42.471146
0.0,3,42.483352
1.0,3,42.493107
1.0,5,42.50867
0.0,4,42.522751
2.0,8,42.542425
0.0,5,42.558574
0.0,1,42.567182
0.0,1,42.574701
3.0,16,42.616638
1.0,6,42.635204
1.0,5,42.650809
0.0,2,42.659782
1.0,4,42.673339
0.0,2,42.682685
0.0,1,42.689879
0.0,9,42.712224
2.0,13,42.740558
1.0,4,42.754552
1.0,5,42.770335
0.0,2,42.779342
1.0,5,42.795169
0.0,2,42.804981
2.0,9,42.828199
1.0,4,42.8415
0.0,3,42.852086
0.0,3,42.863261
1.0,6,42.879081
0.0,1,42.886533
0.0,2,42.895179
0.0,1,42.902771
0.0,2,42.912991
0.0,2,42.921453
1.0,5,42.936494
0.0,1,42.943959
1.0,4,42.957351
1.0,8,42.976678
0.0,1,42.9842
1.0,5,42.999236
0.0,1,43.007508
1.0,4,43.021342
0.0,2,43.030457
1.0,4,43.043008
0.0,2,43.053019
0.0,2,43.062971
0.0,2,43.072858
1.0,12,43.104795
2.0,8,43.132269
2.0,12,43.158863
1.0,7,43.179253
0.0,1,43.187277
0.0,4,43.199733
1.0,5,43.215628
0.0,4,43.22852
1.0,8,43.2494
0.0,2,43.259072
1.0,4,43.27316
0.0,1,43.280838
0.0,1,43.288098
2.0,11,43.317276
1.0,5,43.332385
0.0,4,43.346021
0.0,2,43.356485
0.0,2,43.36598
0.0,3,43.376158
0.0,2,43.385086
1.0,14,43.417288
0.0,2,43.427348
0.0,3,43.438712
0.0,3,43.450354
1.0,5,43.464173
0.0,1,43.472582
0.0,3,43.483322
0.0,1,43.491188
0.0,2,43.500709
0.0,1,43.508242
1.0,7,43.527086
0.0,2,43.535456
0.0,2,43.545407
0.0,1,43.552869
0.0,2,43.562066
0.0,2,43.57057
0.0,3,43.58277
0.0,3,43.593728
4.0,13,43.624388
0.0,3,43.63592
0.0,3,43.64501
1.0,14,43.674108
0.0,2,43.683191
0.0,1,43.690534
1.0,7,43.709321
0.0,1,43.716702
0.0,1,43.72383
0.0,4,43.736856
2.0,7,43.757787
1.0,6,43.776499
1.0,4,43.791083
0.0,2,43.799156
0.0,1,43.80741
0.0,1,43.815411
0.0,2,43.82419
1.0,5,43.83974
0.0,1,43.847757
0.0,3,43.857846
0.0,5,43.873041
1.0,4,43.88749
0.0,4,43.900181
0.0,3,43.911582
0.0,2,43.921503
0.0,3,43.93282
1.0,5,43.947745
0.0,3,43.959193
0.0,4,43.972879
1.0,5,43.987995
1.0,8,44.008471
2.0,8,44.028779
0.0,3,44.040658
1.0,6,44.056825
0.0,4,44.069077
1.0,13,44.098514
0.0,3,44.112833
0.0,4,44.12461
1.0,4,44.138143
1.0,5,44.15338
0.0,6,44.169076
0.0,2,44.178371
1.0,5,44.193087
0.0,1,44.20051
1.0,6,44.219524
3.0,14,44.251698
3.0,12,44.280404
1.0,4,44.292834
0.0,2,44.30249
1.0,8,44.325039
0.0,5,44.341012
0.0,1,44.348882
0.0,3,44.361718
0.0,1,44.370563
0.0,1,44.377992
1.0,10,44.401953
0.0,2,44.410665
0.0,1,44.418329
0.0,3,44.430117
0.0,1,44.437581
0.0,1,44.44494
0.0,2,44.454923
0.0,3,44.466476
1.0,8,44.48661
1.0,3,44.498875
0.0,3,44.510778
1.0,7,44.528508
1.0,7,44.54769
0.0,4,44.560206
0.0,2,44.568964
0.0,4,44.581783
0.0,3,44.592658
1.0,10,44.61846
3.0,8,44.638994
2.0,13,44.670336
0.0,2,44.680076
0.0,2,44.689231
0.0,3,44.701926
0.0,4,44.718672
0.0,3,44.732094
1.0,4,44.742415
0.0,1,44.749525
0.0,1,44.756732
1.0,4,44.770222
0.0,3,44.779502
1.0,3,44.79056
0.0,2,44.801075
2.0,11,44.827003
0.0,2,44.835665
1.0,4,44.849687
0.0,3,44.860126
0.0,2,44.869056
1.0,8,44.888145
1.0,6,44.902893
0.0,3,44.91417
2.0,9,44.935618
0.0,6,44.95189
3.0,13,44.98085
1.0,5,44.996377
0.0,1,45.003598
1.0,7,45.02172
0.0,3,45.032669
0.0,2,45.041218
0.0,3,45.053299
0.0,2,45.061653
0.0,1,45.069885
1.0,5,45.086096
1.0,7,45.107424
0.0,2,45.115651
0.0,3,45.126157
0.0,4,45.139436
0.0,3,45.150994
0.0,2,45.162218
1.0,4,45.175602
1.0,8,45.197771
1.0,7,45.216464
1.0,4,45.228825
3.0,11,45.255822
2.0,8,45.278116
0.0,1,45.285531
0.0,2,45.295013
1.0,4,45.309037
2.0,10,45.331212
0.0,6,45.348122
2.0,7,45.367869
0.0,1,45.375264
0.0,3,45.387635
0.0,1,45.394806
1.0,7,45.414076
0.0,1,45.422057
1.0,6,45.436552
0.0,3,45.449009
0.0,5,45.461215
0.0,6,45.477518
1.0,9,45.499346
0.0,2,45.508352
0.0,1,45.515525
1.0,5,45.531116
0.0,1,45.538539
2.0,10,45.562098
1.0,13,45.591262
1.0,13,45.625723
0.0,2,45.634903
1.0,4,45.648339
0.0,5,45.661013
1.0,8,45.682052
3.0,11,45.708621
0.0,2,45.717137
0.0,3,45.72947
0.0,1,45.736448
0.0,3,45.746481
0.0,3,45.757718
0.0,3,45.769965
1.0,4,45.782746
2.0,8,45.805702
1.0,5,45.820994
0.0,2,45.830016
0.0,2,45.838367
0.0,2,45.847728
0.0,7,45.867549
1.0,4,45.881412
0.0,2,45.889796
0.0,1,45.897278
0.0,3,45.909408
0.0,2,45.91772
0.0,4,45.930513
1.0,4,45.944908
0.0,2,45.953132
1.0,6,45.966421
0.0,2,45.975501
0.0,2,45.985558
2.0,9,46.006023
0.0,2,46.014253
1.0,4,46.027559
1.0,5,46.043204
0.0,3,47.585897
3.0,10,47.645539
0.0,2,47.667837
0.0,1,47.679666
0.0,2,47.687918
0.0,4,47.718701
2.0,6,47.745691
2.0,13,47.774036
1.0,8,47.796768
0.0,1,47.804113
0.0,2,47.813654
0.0,5,47.828797
1.0,3,47.839251
1.0,5,47.856563
1.0,12,47.883699
1.0,6,47.899175
2.0,7,47.917287
0.0,3,47.928646
2.0,11,47.954764
1.0,4,47.967552
0.0,5,47.981559
2.0,9,48.004909
4.0,16,48.04512
0.0,1,48.053358
0.0,1,48.062766
1.0,4,48.075288
1.0,5,48.090929
1.0,11,48.121942
2.0,10,48.148293
0.0,6,48.164847
0.0,3,48.1753
0.0,3,48.186461
0.0,4,48.200596
1.0,10,48.222829
1.0,4,48.236503
0.0,2,48.245641
1.0,6,48.262721
0.0,1,48.270328
0.0,3,48.280659
0.0,4,48.291109
1.0,4,48.306286
0.0,2,48.314294
1.0,5,48.328293
1.0,7,48.345144
1.0,6,48.363539
0.0,1,48.37075
0.0,3,48.380723
1.0,10,48.413157
0.0,4,48.425067
0.0,3,48.436621
0.0,9,48.459225
0.0,3,48.470979
1.0,7,48.489925
0.0,3,48.502738
0.0,2,48.512532
0.0,1,48.519753
1.0,4,48.533419
0.0,3,48.544049
0.0,1,48.552289
0.0,2,48.561992
0.0,6,48.579061
0.0,3,48.589433
0.0,3,48.600643
0.0,2,48.613142
1.0,4,48.627879
3.0,10,48.652889
0.0,1,48.661235
0.0,3,48.672976
0.0,1,48.681252
1.0,5,48.702202
1.0,5,48.718487
3.0,13,48.749625
0.0,3,48.760777
2.0,10,48.783746
0.0,3,48.795643
0.0,2,48.805465
1.0,4,48.818261
1.0,4,48.832035
0.0,2,48.840804
0.0,3,48.852286
1.0,6,48.868872
1.0,5,48.885787
0.0,2,48.894054
0.0,3,48.906875
0.0,1,48.914882
1.0,4,48.927959
2.0,10,48.951005
1.0,5,48.966779
0.0,1,48.974542
0.0,4,48.987885
1.0,5,49.014639
0.0,1,49.02225
0.0,3,49.035666
0.0,2,49.044528
0.0,3,49.055006
0.0,2,49.066316
1.0,11,49.091041
3.0,11,49.12193
0.0,4,49.13641
0.0,6,49.153807
1.0,4,49.163503
1.0,6,49.181647
0.0,2,49.19027
0.0,5,49.203667
1.0,8,49.224935
1.0,4,49.238507
0.0,9,49.260574
0.0,2,49.270286
0.0,4,49.28333
3.0,10,49.304728
0.0,4,49.317629
1.0,10,49.342903
1.0,4,49.355806
1.0,6,49.372682
1.0,4,49.386337
0.0,2,49.39605
0.0,2,49.404435
0.0,3,49.417454
0.0,2,49.428052
0.0,2,49.436866
0.0,2,49.445776
0.0,1,49.45449
2.0,9,49.477726
0.0,3,49.488858
0.0,2,49.498424
2.0,9,49.519797
1.0,8,49.540154
1.0,6,49.557579
4.0,18,49.596345
0.0,1,49.603196
0.0,1,49.613449
0.0,2,49.622027
0.0,2,49.630795
1.0,12,49.657243
0.0,3,49.66619
0.0,2,49.675129
0.0,1,49.682635
0.0,3,49.693798
0.0,4,49.706202
0.0,6,49.722079
0.0,2,49.732604
1.0,4,49.746265
1.0,6,49.762818
1.0,9,49.786907
1.0,4,49.80119
3.0,14,49.829157
0.0,2,49.83919
2.0,9,49.862167
0.0,1,49.869908
0.0,2,49.879364
0.0,2,49.887412
0.0,2,49.897234
0.0,3,49.908278
1.0,6,49.925642
0.0,2,49.934065
0.0,2,49.942724
0.0,2,49.951001
1.0,8,49.971015
0.0,4,49.982752
0.0,3,49.994483
0.0,2,50.003894
0.0,4,50.015558
0.0,3,50.026131
0.0,2,50.035479
0.0,3,50.046667
0.0,2,50.056322
1.0,6,50.074412
0.0,3,50.085243
2.0,9,50.10621
0.0,1,50.116733
1.0,5,50.133137
2.0,11,50.160156
1.0,5,50.175611
3.0,17,50.212597
1.0,4,50.225557
0.0,4,50.238014
3.0,13,50.266164
0.0,2,50.274035
1.0,6,50.292318
0.0,3,50.304056
0.0,1,50.311359
0.0,1,50.319504
0.0,2,50.329886
1.0,5,50.345336
0.0,3,50.3578
1.0,6,50.374401
0.0,5,50.390094
2.0,15,50.422942
0.0,1,50.429751
1.0,4,50.444245
0.0,2,50.45381
0.0,3,50.463436
0.0,3,50.474849
0.0,1,50.481719
1.0,4,50.495816
1.0,6,50.512616
0.0,2,50.522511
0.0,4,50.532702
0.0,6,50.550222
2.0,7,50.569091
0.0,1,50.576151
1.0,3,50.587622
0.0,3,50.596656
0.0,4,50.610316
1.0,5,50.630079
0.0,3,50.641541
1.0,6,50.658471
2.0,6,50.674677
0.0,1,50.682926
0.0,1,50.690758
0.0,1,50.698704
1.0,4,50.724116
1.0,5,50.746195
1.0,6,50.764842
1.0,7,50.783281
0.0,3,50.793292
1.0,8,50.815254
0.0,3,50.826013
1.0,5,50.841427
1.0,5,50.855617
0.0,7,50.874914
0.0,4,50.887427
0.0,2,50.895944
0.0,5,50.910481
0.0,1,50.920397
0.0,3,50.931376
2.0,8,50.954361
0.0,2,50.962358
2.0,10,50.986767
0.0,3,50.999457
1.0,7,51.017374
1.0,4,51.030907
0.0,3,51.040128
0.0,3,51.051575
2.0,9,51.071801
0.0,1,51.079565
1.0,8,51.100112
0.0,1,51.108446
0.0,1,51.118577
0.0,1,51.126797
1.0,4,51.140306
1.0,4,51.154685
2.0,8,51.177096
0.0,8,51.197432
1.0,6,51.214614
1.0,9,51.23569
0.0,2,51.245112
0.0,3,51.257629
0.0,3,51.26852
1.0,7,51.287338
0.0,5,51.303899
0.0,1,51.311584
0.0,1,51.318975
0.0,2,51.330021
2.0,8,51.35206
2.0,15,51.38521
0.0,2,51.394622
1.0,4,51.40739
0.0,3,51.417896
3.0,9,51.43919
0.0,1,51.446923
3.0,16,51.483451
0.0,2,51.492644
0.0,1,51.500784
0.0,1,51.508317
0.0,3,51.520524
0.0,1,51.528155
1.0,4,51.538713
0.0,3,51.549966
1.0,4,51.563115
0.0,3,51.575873
1.0,7,51.594028
0.0,2,51.60228
0.0,4,51.619705
1.0,6,51.637299
0.0,1,51.644708
0.0,2,51.654243
0.0,5,51.669434
0.0,1,51.683413
0.0,2,51.691399
0.0,4,51.703975
0.0,4,51.716146
1.0,6,51.733782
1.0,4,51.747171
2.0,7,51.767642
0.0,2,51.776247
1.0,12,51.805743
0.0,1,51.813538
1.0,4,51.826871
1.0,6,51.844017
2.0,11,51.868029
0.0,3,51.879091
2.0,10,51.900965
2.0,7,51.921189
1.0,4,51.935016
0.0,2,51.9432
1.0,5,51.958972
1.0,3,51.970623
0.0,4,51.983377
0.0,2,51.992426
0.0,2,52.00161
1.0,5,52.016821
1.0,5,52.03174
0.0,2,52.039966
1.0,4,52.053769
0.0,2,52.062783
0.0,2,52.071959
0.0,3,52.08359
0.0,3,52.092958
0.0,3,52.102868
0.0,2,52.112213
0.0,1,52.122493
2.0,11,52.149381
2.0,17,52.186901
0.0,3,52.197011
1.0,5,52.212882
0.0,2,52.221637
2.0,11,52.248908
0.0,6,52.264197
3.0,12,52.287791
1.0,6,52.305577
1.0,8,52.325923
2.0,6,52.343336
1.0,4,52.357485
1.0,10,52.382246
1.0,9,52.403965
0.0,2,52.412749
0.0,2,52.421041
1.0,6,52.436619
0.0,4,52.44745
0.0,4,52.459883
0.0,2,52.47004
0.0,3,52.480797
0.0,3,52.493056
0.0,2,52.503012
0.0,1,52.511928
0.0,2,52.521046
0.0,1,52.529253
2.0,7,52.54883
0.0,6,52.564316
0.0,8,52.582095
0.0,2,52.591268
0.0,2,52.601356
1.0,6,52.621578
1.0,4,52.636455
1.0,5,52.65263
2.0,6,52.669907
1.0,4,52.683163
0.0,2,52.693158
1.0,4,52.707254
2.0,8,52.727029
0.0,2,52.736655
0.0,1,52.744515
1.0,6,52.760806
1.0,8,52.782966
0.0,3,52.794438
0.0,1,52.80372
0.0,3,52.81488
3.0,9,52.836962
0.0,3,52.847939
0.0,4,52.861672
1.0,7,52.882928
0.0,1,52.891269
1.0,6,52.907032
1.0,5,52.922112
3.0,12,52.947376
0.0,3,52.95746
0.0,2,52.965883
3.0,9,52.989342
3.0,10,53.013587
1.0,5,53.029285
1.0,5,53.045773
1.0,9,53.066553
1.0,3,53.078024
2.0,13,53.107531
0.0,1,53.117813
0.0,3,53.128155
0.0,3,53.139494
3.0,14,53.168957
1.0,4,53.182044
1.0,5,53.196843
0.0,3,53.206781
0.0,4,53.220001
1.0,6,53.235822
2.0,8,53.252805
0.0,1,53.260507
1.0,9,53.284265
0.0,1,53.291895
2.0,17,53.328554
1.0,4,53.342437
0.0,1,53.350738
0.0,2,53.358917
0.0,2,53.367982
0.0,5,53.380408
1.0,6,53.39677
1.0,5,53.411216
0.0,2,53.420214
2.0,10,53.443026
0.0,8,53.463394
0.0,5,53.478199
2.0,8,53.498705
1.0,5,53.513897
0.0,2,53.522949
0.0,3,53.533437
1.0,8,53.555297
0.0,2,53.563096
0.0,3,53.572442
0.0,2,53.581801
0.0,2,53.590318
1.0,12,53.6236
2.0,12,53.653386
0.0,1,53.661358
0.0,3,53.673016
1.0,3,53.684693
0.0,3,53.695555
0.0,3,53.706199
0.0,1,53.71343
1.0,6,53.730289
2.0,12,53.755865
0.0,2,53.764866
0.0,6,53.779207
0.0,1,53.787163
3.0,16,53.823612
1.0,10,53.848668
0.0,3,53.86793
2.0,7,53.885747
0.0,2,53.894185
0.0,2,53.904475
2.0,12,53.931602
1.0,5,53.947235
1.0,4,53.960054
0.0,4,53.971601
0.0,8,53.993609
1.0,6,54.008804
2.0,6,55.586401
1.0,4,55.59908
2.0,15,55.655548
0.0,3,55.679054
0.0,2,55.703196
1.0,4,55.722998
2.0,11,55.766178
0.0,7,55.782381
2.0,7,55.799965
1.0,11,55.82356
1.0,5,55.840151
2.0,6,55.857468
0.0,4,55.870496
0.0,3,55.881969
2.0,10,55.905097
0.0,2,55.914073
1.0,9,55.934998
0.0,2,55.942385
1.0,5,55.958994
1.0,9,55.981913
1.0,7,56.000915
0.0,1,56.008427
2.0,10,56.03274
0.0,1,56.0404
2.0,7,56.058055
0.0,2,56.06706
1.0,4,56.081033
1.0,6,56.099984
0.0,3,56.110613
0.0,1,56.117771
0.0,2,56.130247
0.0,1,56.137182
1.0,3,56.146359
0.0,2,56.155108
1.0,6,56.170879
0.0,2,56.179753
0.0,3,56.191064
1.0,7,56.20692
1.0,13,56.236864
2.0,10,56.262424
0.0,1,56.27013
1.0,6,56.287726
0.0,3,56.298192
0.0,3,56.308713
0.0,4,56.319614
0.0,1,56.32675
0.0,2,56.33564
0.0,2,56.344609
1.0,5,56.360932
0.0,2,56.369784
3.0,27,56.427136
2.0,13,56.458877
0.0,3,56.469064
2.0,7,56.486364
3.0,11,56.511298
0.0,2,56.519075
1.0,6,56.5358
1.0,6,56.552724
3.0,8,56.573445
0.0,2,56.583063
1.0,3,56.594277
0.0,2,56.603428
0.0,1,56.611284
2.0,21,56.659057
0.0,5,56.674873
2.0,18,56.710382
0.0,4,56.72248
0.0,1,56.729792
1.0,5,56.744342
1.0,5,56.759493
1.0,6,56.776162
0.0,1,56.784122
1.0,8,56.817137
0.0,2,56.82531
3.0,11,56.852026
1.0,5,56.866216
1.0,7,56.884379
0.0,2,56.893494
1.0,5,56.908121
1.0,8,56.928821
0.0,4,56.940943
0.0,3,56.952448
2.0,9,56.97568
0.0,2,56.98451
0.0,5,57.000003
1.0,5,57.015359
0.0,2,57.023495
2.0,7,57.040517
0.0,3,57.049409
0.0,1,57.056794
0.0,5,57.070403
0.0,1,57.078313
0.0,1,57.08631
5.0,14,57.116414
1.0,7,57.138873
0.0,4,57.151814
1.0,6,57.169997
1.0,6,57.186442
0.0,5,57.199712
0.0,2,57.207218
2.0,10,57.227589
2.0,7,57.248151
1.0,4,57.262913
1.0,7,57.283752
2.0,11,57.311882
0.0,5,57.325179
3.0,14,57.355988
0.0,1,57.363648
0.0,3,57.374523
0.0,2,57.383063
0.0,3,57.393435
0.0,3,57.403237
3.0,19,57.444037
0.0,3,57.45411
0.0,2,57.46442
0.0,3,57.474902
2.0,9,57.497642
0.0,3,57.50858
1.0,7,57.527672
0.0,4,57.538913
0.0,8,57.558782
0.0,2,57.56726
0.0,6,57.583106
1.0,12,57.606783
0.0,2,57.615642
3.0,18,57.654261
0.0,4,57.666994
1.0,6,57.684237
2.0,12,57.709252
0.0,4,57.723264
0.0,4,57.735956
3.0,13,57.765067
0.0,3,57.776612
0.0,3,57.786307
1.0,5,57.800454
1.0,11,57.82638
2.0,9,57.848055
2.0,9,57.869095
0.0,2,57.877766
0.0,6,57.895685
0.0,2,57.904535
0.0,3,57.915821
0.0,2,57.923652
2.0,7,57.93879
1.0,7,57.958648
0.0,2,57.9675
0.0,3,57.976951
0.0,7,57.996413
1.0,6,58.013522
1.0,6,58.031328
0.0,5,58.044811
1.0,10,58.070478
2.0,7,58.086552
0.0,6,58.104284
3.0,10,58.133289
0.0,2,58.143253
1.0,6,58.160228
0.0,1,58.169498
0.0,1,58.177077
1.0,10,58.2021
0.0,4,58.21425
0.0,1,58.221118
0.0,1,58.228617
0.0,3,58.240203
1.0,11,58.26707
0.0,5,58.281882
0.0,3,58.293833
1.0,7,58.313667
1.0,7,58.33045
0.0,2,58.339287
2.0,7,58.358681
1.0,6,58.372873
0.0,3,58.384164
1.0,11,58.409732
1.0,4,58.422163
2.0,9,58.446038
1.0,11,58.473888
1.0,5,58.489071
1.0,6,58.505981
1.0,7,58.524155
1.0,6,58.541663
0.0,5,58.556818
1.0,5,58.573804
0.0,1,58.581092
0.0,3,58.591707
0.0,4,58.604076
0.0,7,58.622463
1.0,4,58.639109
0.0,2,58.647226
1.0,5,58.662123
1.0,4,58.67684
1.0,11,58.7035
0.0,5,58.716797
2.0,6,58.733653
1.0,9,58.755751
0.0,2,58.763633
0.0,1,58.771083
2.0,10,58.797041
0.0,1,58.804506
1.0,6,58.822979
1.0,4,58.834932
2.0,8,58.854647
0.0,3,58.8666
2.0,9,58.889904
1.0,4,58.903982
0.0,3,58.914002
1.0,4,58.927873
0.0,2,58.936231
0.0,1,58.943854
3.0,8,58.965121
0.0,2,58.974016
0.0,9,58.996392
3.0,16,59.029121
1.0,4,59.042802
1.0,3,59.054183
0.0,3,59.065061
0.0,1,59.073043
2.0,8,59.09288
2.0,11,59.114669
1.0,11,59.144691
1.0,9,59.170003
1.0,5,59.209395
1.0,5,59.225688
0.0,8,59.246785
3.0,12,59.281978
0.0,3,59.295341
1.0,6,59.314986
0.0,1,59.322371
0.0,2,59.330796
0.0,2,59.341395
0.0,3,59.352162
1.0,5,59.368041
0.0,1,59.375592
0.0,3,59.386486
1.0,3,59.397318
1.0,4,59.409662
2.0,8,59.430072
2.0,9,59.452283
0.0,2,59.461428
0.0,5,59.473843
1.0,7,59.492901
1.0,6,59.509781
0.0,1,59.518152
0.0,1,59.525822
1.0,5,59.541939
1.0,6,59.558914
1.0,6,59.58137
0.0,3,59.592773
0.0,2,59.60291
1.0,4,59.617182
2.0,12,59.647435
0.0,3,59.656972
0.0,2,59.666982
1.0,12,59.701482
0.0,7,59.719052
0.0,2,59.727616
0.0,3,59.739644
2.0,14,59.767105
2.0,8,59.788507
0.0,2,59.796777
2.0,11,59.823906
2.0,16,59.863657
0.0,2,59.871373
1.0,4,59.885524
1.0,4,59.898058
1.0,5,59.912879
0.0,4,59.924224
0.0,5,59.942555
1.0,6,59.960953
0.0,2,59.971292
2.0,14,60.004448
2.0,11,60.031212
1.0,6,60.049673
1.0,4,60.061324
0.0,8,60.0812
1.0,5,60.096981
1.0,7,60.116274
1.0,7,60.139434
0.0,2,60.148524
1.0,5,60.164505
0.0,1,60.172859
1.0,5,60.187877
2.0,11,60.214316
0.0,1,60.222065
1.0,5,60.23633
1.0,10,60.260443
2.0,16,60.296435
1.0,5,60.311938
0.0,3,60.322313
0.0,2,60.331879
2.0,10,60.354526
1.0,8,60.374917
0.0,1,60.381974
1.0,4,60.39691
2.0,8,60.418815
3.0,12,60.446989
1.0,9,60.470258
0.0,2,60.479249
3.0,16,60.5161
3.0,13,60.5452
2.0,13,60.573085
1.0,7,60.593154
1.0,11,60.619633
1.0,9,60.645106
0.0,2,60.655776
0.0,6,60.672377
0.0,1,60.680327
1.0,7,60.699347
0.0,3,60.708125
1.0,5,60.724877
0.0,3,60.735614
1.0,3,60.744525
0.0,1,60.751983
0.0,6,60.770054
2.0,14,60.799861
0.0,2,60.808529
1.0,6,60.826361
0.0,2,60.834597
1.0,5,60.849842
0.0,3,60.861976
2.0,8,60.883964
1.0,5,60.900078
0.0,3,60.910578
3.0,11,60.936482
1.0,12,60.963876
1.0,4,60.976757
0.0,3,60.98645
0.0,3,60.998268
0.0,1,61.005784
2.0,12,61.033523
0.0,3,61.046214
0.0,3,61.057563
0.0,1,61.065729
1.0,5,61.079287
0.0,4,61.091358
3.0,15,61.124876
0.0,2,61.13691
0.0,3,61.148184
1.0,11,61.174249
2.0,9,61.195864
1.0,4,61.210568
4.0,19,61.250193
0.0,3,61.260078
1.0,6,61.276276
0.0,3,61.28628
3.0,13,61.31421
0.0,1,61.322071
0.0,1,61.329743
1.0,6,61.344024
0.0,1,61.352405
2.0,13,61.381793
1.0,9,61.403096
0.0,1,61.410663
0.0,5,61.425527
0.0,1,61.432335
0.0,4,61.444176
1.0,4,61.457935
0.0,1,61.465916
0.0,1,61.474656
0.0,5,61.487926
3.0,9,61.512314
2.0,8,61.534565
0.0,6,63.058622
3.0,18,63.096
2.0,9,63.130381
0.0,2,63.139344
0.0,3,63.150699
1.0,4,63.162059
1.0,8,63.196621
1.0,16,63.259466
2.0,12,63.283271
1.0,4,63.296515
0.0,1,63.304435
1.0,4,63.317447
5.0,24,63.363444
1.0,10,63.386847
0.0,2,63.395128
0.0,2,63.403621
2.0,11,63.428302
2.0,9,63.450242
1.0,6,63.465646
0.0,3,63.475609
3.0,24,63.522878
1.0,4,63.536976
0.0,8,63.556757
2.0,8,63.577083
2.0,7,63.596592
0.0,3,63.607999
3.0,21,63.653443
2.0,11,63.680208
1.0,7,63.698842
1.0,6,63.716237
2.0,10,63.740702
1.0,12,63.770212
2.0,7,63.788855
0.0,1,63.796193
0.0,2,63.804553
0.0,3,63.814577
0.0,2,63.822959
1.0,5,63.835058
0.0,3,63.84613
0.0,2,63.855161
0.0,2,63.863016
2.0,9,63.885085
0.0,6,63.899848
1.0,5,63.915387
1.0,11,63.94494
1.0,5,63.961891
2.0,8,63.987667
2.0,20,64.037107
2.0,16,64.071687
1.0,5,64.086457
1.0,5,64.099579
0.0,2,64.107958
1.0,6,64.125655
1.0,6,64.142619
2.0,11,64.166228
0.0,3,64.17551
0.0,1,64.184006
0.0,3,64.194721
0.0,2,64.203655
1.0,8,64.221825
1.0,18,64.259343
2.0,12,64.286946
0.0,2,64.296346
1.0,7,64.315134
0.0,3,64.32709
0.0,1,64.333773
1.0,5,64.347702
1.0,9,64.370392
2.0,7,64.39031
3.0,11,64.415735
0.0,1,64.422863
2.0,9,64.444242
0.0,2,64.453176
4.0,16,64.485584
2.0,9,64.507317
0.0,3,64.517978
5.0,21,64.560881
3.0,10,64.586718
0.0,5,64.60292
0.0,4,64.616194
0.0,5,64.631159
3.0,15,64.665598
1.0,9,64.687932
2.0,8,64.709935
0.0,3,64.721248
1.0,4,64.734981
0.0,3,64.746485
0.0,6,64.763837
1.0,12,64.790442
0.0,3,64.801272
1.0,5,64.816256
0.0,5,64.829525
1.0,14,64.86112
0.0,2,64.869557
0.0,2,64.877875
1.0,4,64.89168
0.0,3,64.901588
0.0,2,64.910231
0.0,2,64.918661
0.0,2,64.927033
0.0,5,64.940127
0.0,2,64.95012
2.0,8,64.971172
1.0,6,64.989851
0.0,5,65.003219
1.0,13,65.031517
0.0,3,65.043091
1.0,5,65.058505
1.0,8,65.076708
0.0,1,65.084222
2.0,9,65.106277
2.0,8,65.128116
2.0,8,65.148975
2.0,8,65.171041
1.0,6,65.188152
1.0,6,65.204485
0.0,3,65.216696
0.0,1,65.224684
1.0,10,65.251045
3.0,11,65.277856
0.0,3,65.29017
1.0,17,65.319029
0.0,2,65.326456
0.0,1,65.333977
2.0,8,65.355751
1.0,6,65.372347
0.0,5,65.383458
1.0,6,65.400136
1.0,7,65.416979
1.0,4,65.429876
1.0,7,65.447458
4.0,17,65.482543
0.0,1,65.490768
0.0,3,65.501529
0.0,2,65.50971
1.0,4,65.523019
2.0,12,65.552104
1.0,9,65.575839
0.0,2,65.586206
0.0,2,65.59601
1.0,7,65.614623
0.0,1,65.622647
1.0,9,65.643255
0.0,2,65.652693
0.0,6,65.667259
1.0,6,65.683131
2.0,8,65.704309
0.0,2,65.712952
1.0,7,65.732805
1.0,5,65.748456
0.0,12,65.771652
0.0,5,65.78739
0.0,6,65.805272
0.0,2,65.813982
1.0,6,65.830737
1.0,6,65.847255
0.0,6,65.862616
0.0,2,65.871932
3.0,13,65.902752
2.0,7,65.921382
1.0,4,65.93454
3.0,15,65.96667
