#{"t_start": 1653441351.095671, "env_id": null}
r,l,t
0.0,3,15.816915
1.0,6,15.834589
2.0,6,15.853986
0.0,3,15.866081
1.0,5,15.882935
0.0,3,15.893883
0.0,2,15.90363
0.0,4,15.917687
0.0,2,15.928838
1.0,6,15.947605
1.0,4,15.961938
2.0,9,15.98603
1.0,6,16.005105
0.0,3,16.015898
2.0,10,16.042591
0.0,2,16.05301
0.0,4,16.066819
0.0,1,16.075171
0.0,2,16.084993
0.0,3,16.098144
1.0,4,16.112565
0.0,1,16.121798
1.0,6,16.139727
2.0,9,16.162966
1.0,9,16.186601
0.0,1,16.194852
0.0,2,16.20537
1.0,4,16.22003
1.0,4,16.234599
0.0,1,16.243402
0.0,1,16.251978
0.0,3,16.264309
0.0,4,16.278544
1.0,4,16.293149
0.0,2,16.303931
0.0,3,16.31458
1.0,4,16.328969
0.0,5,16.345177
0.0,2,16.355671
0.0,2,16.366418
0.0,1,16.374689
0.0,3,16.386713
0.0,3,16.398504
0.0,1,16.4066
0.0,1,16.414411
0.0,3,16.42618
0.0,3,16.437998
0.0,1,16.445822
0.0,2,16.455646
0.0,1,16.463713
0.0,4,16.476309
0.0,7,16.495236
0.0,1,16.504488
1.0,8,16.525804
0.0,1,16.534932
0.0,1,16.543143
0.0,1,16.551689
0.0,2,16.561164
0.0,2,16.572002
0.0,5,16.588201
0.0,3,16.600804
0.0,2,16.61189
0.0,2,16.622739
1.0,4,16.636188
0.0,3,16.648644
0.0,1,16.656956
0.0,3,16.669389
1.0,3,16.680226
0.0,2,16.690213
0.0,1,16.699367
0.0,4,16.713137
0.0,1,16.721528
1.0,4,16.736827
1.0,5,16.753272
0.0,3,16.765899
0.0,1,16.77392
1.0,3,16.786503
1.0,6,16.804303
0.0,3,16.816288
1.0,5,16.833556
1.0,6,16.85152
0.0,4,16.866565
1.0,4,16.880316
0.0,1,16.888992
0.0,2,16.900338
1.0,4,16.914517
0.0,2,16.925118
0.0,5,16.940639
0.0,1,16.949595
0.0,5,16.966001
0.0,1,16.974246
0.0,2,16.984318
0.0,8,17.005231
0.0,2,17.015943
1.0,6,17.033296
0.0,5,17.047316
0.0,3,17.060612
0.0,1,17.068148
1.0,5,17.084304
0.0,1,17.093289
0.0,4,17.108814
0.0,3,17.121809
0.0,1,17.130248
0.0,6,17.145701
0.0,1,17.153977
0.0,3,17.164906
0.0,2,17.174956
2.0,8,17.195407
0.0,6,17.212549
0.0,6,17.229281
0.0,1,17.238155
0.0,5,17.254438
0.0,3,17.266425
1.0,5,17.282486
2.0,8,17.305493
0.0,1,17.31399
0.0,1,17.322779
0.0,4,17.33637
1.0,4,17.349634
0.0,2,17.359927
0.0,3,17.373163
0.0,2,17.381837
2.0,7,17.401899
0.0,2,17.410483
0.0,1,17.418767
0.0,1,17.427416
0.0,2,17.437177
0.0,3,17.449755
1.0,5,17.466681
0.0,2,17.47623
1.0,5,17.493205
0.0,3,17.505291
0.0,5,18.261871
0.0,1,18.269999
0.0,2,18.279894
0.0,2,18.290514
0.0,2,18.299645
1.0,11,18.327492
0.0,1,18.335887
0.0,5,18.352658
1.0,5,18.370057
1.0,6,18.387475
0.0,1,18.396024
1.0,6,18.415584
1.0,7,18.436572
1.0,6,18.455563
3.0,8,18.475716
0.0,2,18.485737
0.0,8,18.507142
1.0,8,18.528445
0.0,3,18.540431
0.0,3,18.552083
0.0,2,18.561782
0.0,2,18.572419
0.0,1,18.581664
0.0,3,18.593665
0.0,3,18.604761
0.0,3,18.615665
0.0,5,18.631243
2.0,7,18.651071
0.0,5,18.665456
0.0,1,18.673633
0.0,9,18.697469
0.0,1,18.705956
0.0,1,18.714854
0.0,1,18.724279
0.0,2,18.734682
0.0,1,18.742938
0.0,2,18.754204
0.0,2,18.764681
0.0,1,18.773245
0.0,1,18.782347
0.0,4,18.79475
0.0,1,18.80281
2.0,9,18.827038
0.0,2,18.836018
0.0,1,18.845142
0.0,3,18.857014
0.0,2,18.867517
0.0,8,18.887655
0.0,1,18.895259
0.0,1,18.903409
2.0,15,18.939271
0.0,3,18.949824
0.0,6,18.966285
0.0,1,18.974597
0.0,4,18.989602
0.0,6,19.006456
0.0,2,19.016346
0.0,1,19.025318
1.0,6,19.044284
1.0,4,19.057769
1.0,6,19.076164
0.0,2,19.086406
0.0,1,19.094131
1.0,8,19.115866
0.0,1,19.125098
0.0,1,19.132658
0.0,1,19.141318
0.0,3,19.15321
1.0,8,19.177055
0.0,8,19.197645
0.0,3,19.208744
0.0,3,19.220481
0.0,5,19.236738
0.0,2,19.246417
0.0,1,19.254889
1.0,7,19.272454
2.0,9,19.296982
1.0,13,19.32602
0.0,1,19.333934
0.0,3,19.345881
0.0,2,19.356391
1.0,4,19.371003
0.0,2,19.380642
0.0,1,19.389229
0.0,3,19.400772
0.0,3,19.410437
0.0,2,19.420413
1.0,4,19.435978
0.0,1,19.444602
2.0,17,19.48141
1.0,4,19.495801
0.0,7,19.515967
0.0,2,19.527041
0.0,2,19.537619
1.0,4,19.55219
0.0,3,19.563619
0.0,2,19.574172
0.0,1,19.582912
1.0,5,19.598291
0.0,2,19.607554
0.0,8,19.62757
0.0,1,19.637237
1.0,14,19.670141
0.0,5,19.68591
0.0,2,19.695275
2.0,10,19.720176
0.0,2,19.729433
0.0,1,19.737859
0.0,3,19.750148
0.0,2,19.759145
0.0,3,19.770802
1.0,5,19.785564
1.0,5,19.802393
0.0,1,19.810118
1.0,6,19.826993
2.0,7,19.844443
0.0,3,19.858283
0.0,4,19.87152
0.0,1,19.880093
0.0,3,19.892556
1.0,4,19.905802
0.0,1,19.914104
0.0,2,19.924219
0.0,2,19.933404
0.0,1,19.941913
0.0,4,19.956684
0.0,1,19.964908
1.0,4,19.978125
1.0,5,19.994478
1.0,11,20.021735
0.0,2,20.031765
0.0,2,20.042859
2.0,9,20.065517
0.0,2,20.074407
1.0,4,20.087827
1.0,5,20.103539
0.0,3,20.116224
1.0,8,20.137943
0.0,3,20.15012
0.0,1,20.158573
0.0,3,20.170396
0.0,1,20.178251
0.0,2,20.187974
0.0,2,20.198493
0.0,1,20.207747
0.0,4,20.219486
1.0,4,20.233999
0.0,1,20.24262
2.0,6,20.258823
0.0,1,20.266657
0.0,5,20.282722
0.0,2,20.292659
1.0,5,20.309208
0.0,3,20.320496
1.0,9,20.345457
0.0,2,20.35635
0.0,2,20.366127
1.0,4,20.379247
2.0,8,20.399324
0.0,1,20.408022
0.0,2,20.418019
1.0,5,20.434765
0.0,2,20.444454
1.0,7,20.462623
0.0,3,20.475038
0.0,2,20.485366
0.0,2,20.495113
0.0,1,20.503668
0.0,2,20.513262
0.0,2,20.523869
0.0,1,20.533137
2.0,6,20.55077
0.0,2,20.561751
0.0,3,20.573929
0.0,2,20.585146
1.0,10,20.611012
0.0,3,20.622667
0.0,1,20.633079
1.0,6,20.652059
1.0,4,20.666384
0.0,6,20.683156
0.0,1,20.691202
2.0,7,20.711656
0.0,1,20.720372
0.0,1,20.728735
1.0,3,20.740073
0.0,1,20.749115
0.0,6,20.76614
0.0,1,20.774564
0.0,2,20.783438
0.0,1,20.79201
0.0,2,20.800655
0.0,3,20.813579
2.0,9,20.837055
0.0,1,20.844639
0.0,2,20.85435
1.0,5,20.871165
0.0,2,20.880513
0.0,2,20.889965
0.0,1,20.89794
0.0,4,20.910124
1.0,4,20.924317
1.0,4,20.938698
0.0,1,20.946583
0.0,1,20.955511
1.0,5,20.972574
0.0,1,20.981107
0.0,1,20.989225
0.0,3,21.001955
1.0,9,21.026081
2.0,12,21.055665
0.0,1,21.063755
0.0,1,21.072703
0.0,1,21.080447
0.0,6,21.096639
0.0,3,21.108379
0.0,1,21.11745
0.0,1,21.126211
0.0,1,21.133842
0.0,1,21.141503
1.0,6,21.160324
1.0,10,21.184589
0.0,3,21.196985
1.0,6,21.215197
0.0,6,21.233621
0.0,2,21.244564
0.0,3,21.256018
0.0,2,21.266887
0.0,1,21.276339
0.0,4,21.288519
0.0,1,21.297704
0.0,2,21.307523
0.0,4,21.320528
0.0,1,21.328272
0.0,2,21.338109
1.0,5,21.355048
1.0,7,21.376521
0.0,1,21.384539
1.0,6,21.403788
0.0,1,21.412124
0.0,2,21.421723
0.0,1,21.429402
1.0,7,21.449144
0.0,4,21.462894
0.0,7,21.48257
0.0,4,21.496849
0.0,4,21.510366
0.0,7,21.527779
0.0,3,21.538211
1.0,7,21.558095
0.0,2,21.567315
0.0,1,21.574548
0.0,4,21.587156
1.0,6,21.604521
0.0,1,21.613209
1.0,7,21.6321
0.0,1,21.640551
1.0,8,21.661362
3.0,16,21.694693
0.0,3,21.70562
0.0,1,21.714473
1.0,3,21.726701
0.0,1,21.735435
1.0,6,21.75307
1.0,4,21.764627
0.0,2,21.774015
1.0,3,21.786375
1.0,6,21.804535
0.0,1,21.813763
0.0,3,21.826757
0.0,2,21.837183
0.0,3,21.849945
0.0,1,21.857999
0.0,1,21.866033
0.0,3,21.877089
0.0,2,21.886094
0.0,3,21.897695
1.0,6,21.914371
0.0,3,21.928305
0.0,1,21.936383
0.0,2,21.947322
2.0,7,21.967734
2.0,10,21.993834
0.0,1,22.001236
1.0,5,22.016883
0.0,1,22.025488
0.0,1,22.034265
0.0,2,22.044066
0.0,2,22.054733
1.0,13,22.084294
0.0,4,22.099652
0.0,2,22.109777
0.0,4,22.123897
0.0,2,22.133999
2.0,14,22.166692
0.0,3,22.17755
0.0,4,22.192335
1.0,3,22.2045
0.0,4,22.218972
0.0,3,22.230705
0.0,1,22.23911
1.0,6,22.256698
0.0,1,22.265583
0.0,2,22.276435
0.0,1,22.285974
0.0,3,22.29735
0.0,4,22.311994
0.0,2,22.320935
0.0,5,22.337495
0.0,2,22.34728
0.0,1,22.355735
1.0,5,22.371505
0.0,1,22.379178
1.0,4,22.392898
0.0,1,22.401192
0.0,1,22.408588
0.0,11,22.433953
1.0,6,22.451816
0.0,6,22.46998
0.0,2,22.480231
0.0,3,22.490573
0.0,2,22.500545
0.0,1,22.508941
2.0,10,22.535148
0.0,2,22.545234
0.0,1,22.553605
0.0,1,22.562312
0.0,3,22.573467
2.0,13,22.604657
1.0,5,22.621533
1.0,6,22.640123
0.0,4,22.654055
0.0,4,22.667918
1.0,4,22.682252
1.0,5,22.696671
0.0,2,22.706964
1.0,6,22.723841
1.0,5,22.740166
0.0,4,22.753871
2.0,7,22.771483
0.0,3,22.784307
0.0,4,22.797715
0.0,2,22.809542
0.0,1,22.817152
0.0,5,22.831303
0.0,1,22.8398
1.0,5,22.856189
0.0,3,22.867606
0.0,3,22.880395
0.0,1,22.889619
0.0,2,22.899079
1.0,5,22.915635
0.0,4,22.929525
1.0,5,22.944153
0.0,4,22.956849
0.0,3,22.969646
3.0,17,23.006235
1.0,6,23.023093
0.0,1,23.032013
0.0,1,23.040251
0.0,4,23.052397
1.0,5,23.067518
0.0,3,23.07905
0.0,1,23.087458
0.0,1,23.095609
0.0,3,23.107808
0.0,3,23.119662
0.0,1,23.128115
1.0,6,23.146965
0.0,2,23.155902
0.0,1,23.164182
2.0,8,23.185576
0.0,2,23.19662
0.0,2,23.206491
0.0,2,23.215909
1.0,4,23.229521
0.0,1,23.237859
1.0,4,23.252232
0.0,1,23.260805
0.0,3,23.273723
0.0,3,23.285528
0.0,2,23.296945
0.0,8,23.315408
2.0,7,23.33501
0.0,3,23.346205
0.0,2,23.355992
0.0,3,23.366213
1.0,10,23.392053
0.0,5,23.40731
0.0,2,23.415833
1.0,4,23.430205
0.0,1,23.437833
0.0,2,23.448867
0.0,3,23.461399
0.0,1,23.47077
0.0,3,23.482553
0.0,2,23.492337
0.0,5,23.508317
0.0,2,23.518055
2.0,8,23.539819
1.0,7,23.560793
0.0,1,23.568851
0.0,3,23.582748
0.0,3,23.5953
0.0,3,23.60859
1.0,6,23.627145
0.0,1,23.63637
2.0,10,23.661524
0.0,1,23.669792
0.0,1,23.677923
0.0,2,23.688047
1.0,6,23.706345
0.0,3,23.718643
0.0,3,23.729999
0.0,2,23.740506
1.0,4,23.755058
0.0,7,23.774939
0.0,2,23.78422
0.0,4,23.797248
0.0,3,23.80945
0.0,6,23.827791
0.0,5,23.842678
1.0,5,23.858963
0.0,1,23.86764
0.0,2,23.877164
0.0,1,23.885941
0.0,4,23.900307
0.0,4,23.914432
1.0,6,23.93195
1.0,6,23.949195
0.0,1,23.957508
0.0,5,23.972664
0.0,1,23.981669
0.0,5,23.997454
0.0,4,24.010648
0.0,1,24.018466
0.0,1,24.026646
0.0,3,24.03969
0.0,1,24.047943
0.0,6,24.064912
0.0,1,24.073213
0.0,2,24.08313
0.0,5,24.098552
0.0,4,24.113563
0.0,1,24.122373
0.0,8,24.143804
1.0,5,24.158852
0.0,1,24.167509
1.0,6,24.185025
0.0,4,24.197697
0.0,3,24.208772
0.0,2,24.218746
0.0,1,24.227399
0.0,2,24.236742
1.0,4,24.250771
0.0,3,24.261424
0.0,1,24.269598
0.0,2,24.280482
0.0,2,24.291056
0.0,2,24.300637
0.0,1,24.309467
0.0,3,24.321769
1.0,6,24.339495
0.0,1,24.347617
0.0,2,24.358298
0.0,2,24.368919
0.0,1,24.376673
0.0,4,24.391728
0.0,1,24.401034
0.0,2,24.411856
0.0,2,24.421024
0.0,4,24.435082
0.0,3,24.447325
1.0,6,24.464778
0.0,3,24.478
1.0,9,24.497865
1.0,6,24.516261
0.0,3,24.528282
0.0,6,24.546341
0.0,5,24.5611
0.0,2,24.571593
0.0,4,24.586252
2.0,10,24.610153
0.0,3,24.622424
0.0,4,24.637317
0.0,6,24.652862
1.0,4,24.66776
1.0,9,24.691076
1.0,4,24.705643
0.0,1,24.713626
0.0,2,24.724189
1.0,8,24.746532
0.0,1,24.755399
0.0,2,24.765265
0.0,7,24.78502
1.0,4,24.79971
0.0,10,24.825528
0.0,3,24.837654
0.0,3,24.849368
1.0,9,24.873124
0.0,1,24.882376
0.0,3,24.89459
0.0,2,24.903111
0.0,1,24.911852
0.0,1,24.919747
0.0,2,24.928851
0.0,3,24.939823
0.0,1,24.947953
0.0,1,24.956172
0.0,4,24.96958
2.0,8,24.991573
0.0,3,25.003451
0.0,1,25.012107
0.0,2,25.02158
0.0,4,25.035175
0.0,1,25.044545
0.0,2,25.05452
1.0,8,25.075769
0.0,2,25.08549
0.0,1,25.093338
1.0,5,25.110096
0.0,1,25.118065
0.0,2,25.127918
0.0,3,25.139718
0.0,1,25.148736
0.0,3,25.161878
1.0,4,25.177053
0.0,1,25.185845
0.0,2,25.196419
0.0,4,25.211719
0.0,2,25.221103
0.0,3,25.232572
0.0,1,25.241562
1.0,5,25.258105
0.0,4,25.271968
0.0,2,25.282211
0.0,1,25.290715
1.0,5,25.305883
1.0,4,25.320235
3.0,11,25.346122
0.0,2,25.357322
0.0,2,25.367607
0.0,2,25.378301
0.0,2,25.387689
0.0,2,25.398375
1.0,6,25.41591
0.0,5,25.431983
1.0,8,25.453097
0.0,2,25.464111
0.0,2,25.474279
1.0,4,25.489349
1.0,7,25.507761
1.0,7,25.526874
0.0,3,25.539775
0.0,2,25.549794
1.0,5,25.563546
0.0,2,25.573397
1.0,8,25.5947
0.0,3,25.606437
0.0,1,25.614634
0.0,1,25.624033
2.0,9,25.64734
0.0,1,25.656528
2.0,7,25.675571
1.0,10,25.7
0.0,6,26.455986
1.0,8,26.474712
0.0,1,26.484044
2.0,8,26.504104
0.0,1,26.512713
0.0,2,26.52191
0.0,3,26.533939
0.0,4,26.547431
0.0,2,26.557175
1.0,4,26.5711
1.0,4,26.58552
0.0,4,26.599128
2.0,7,26.618872
1.0,4,26.63345
0.0,2,26.642731
0.0,1,26.651671
0.0,3,26.663126
0.0,2,26.673503
0.0,2,26.682602
1.0,7,26.698654
0.0,3,26.712003
0.0,2,26.722592
0.0,1,26.730652
0.0,2,26.740877
0.0,2,26.751016
0.0,2,26.761015
0.0,2,26.770526
1.0,6,26.787543
0.0,3,26.798643
2.0,12,26.827807
0.0,2,26.838042
1.0,13,26.869641
2.0,8,26.888727
0.0,6,26.906597
0.0,3,26.919478
1.0,6,26.936927
2.0,9,26.961691
2.0,9,26.985762
0.0,3,26.997203
0.0,1,27.006196
2.0,11,27.032184
2.0,14,27.063608
1.0,5,27.079928
0.0,1,27.08783
0.0,1,27.095703
0.0,2,27.104612
0.0,3,27.11758
0.0,3,27.13045
2.0,13,27.160389
1.0,6,27.17851
0.0,2,27.188277
0.0,1,27.196408
0.0,2,27.206523
0.0,1,27.215167
0.0,1,27.223258
1.0,4,27.237712
0.0,7,27.257264
0.0,5,27.272804
1.0,6,27.292243
2.0,6,27.311689
0.0,1,27.319205
1.0,4,27.333091
1.0,8,27.353687
0.0,2,27.363925
0.0,4,27.377612
2.0,11,27.405408
0.0,2,27.414435
1.0,5,27.430643
0.0,1,27.439057
0.0,1,27.446724
0.0,1,27.455034
0.0,3,27.465681
0.0,1,27.473948
0.0,2,27.484117
3.0,12,27.510163
0.0,2,27.519739
0.0,2,27.530251
0.0,5,27.546186
0.0,1,27.554531
0.0,2,27.563572
0.0,3,27.575539
0.0,2,27.585779
0.0,3,27.598287
0.0,2,27.609049
0.0,1,27.616932
0.0,2,27.627241
1.0,9,27.649148
0.0,1,27.657315
1.0,10,27.679838
0.0,4,27.69346
0.0,2,27.702363
0.0,1,27.711778
0.0,3,27.723622
0.0,6,27.741001
0.0,7,27.760973
1.0,5,27.777526
2.0,12,27.804778
1.0,4,27.821185
0.0,4,27.834342
0.0,1,27.843167
0.0,2,27.853292
0.0,4,27.868404
1.0,8,27.891058
0.0,1,27.898897
1.0,11,27.926643
0.0,6,27.943388
0.0,3,27.953288
0.0,2,27.96282
0.0,3,27.973469
0.0,3,27.98474
1.0,6,28.002552
1.0,4,28.017247
2.0,7,28.036281
0.0,3,28.049065
1.0,5,28.066163
0.0,1,28.074596
1.0,8,28.096946
0.0,3,28.109349
0.0,4,28.122073
1.0,5,28.138898
1.0,7,28.157701
0.0,1,28.165902
0.0,4,28.179107
1.0,7,28.198852
1.0,4,28.212425
0.0,1,28.220703
0.0,5,28.235231
0.0,1,28.243905
0.0,3,28.256017
0.0,2,28.266306
2.0,7,28.286025
3.0,11,28.312918
0.0,4,28.328068
0.0,1,28.336698
1.0,6,28.352592
1.0,8,28.37183
0.0,6,28.389729
0.0,2,28.400002
0.0,3,28.411216
1.0,7,28.430588
0.0,1,28.438104
0.0,3,28.451271
0.0,1,28.459811
0.0,2,28.469655
1.0,6,28.488301
1.0,7,28.508054
0.0,1,28.51649
1.0,6,28.533085
0.0,1,28.540879
0.0,2,28.551372
0.0,1,28.559868
1.0,4,28.574095
0.0,1,28.582801
0.0,3,28.595747
0.0,3,28.607114
1.0,8,28.627971
0.0,1,28.636418
0.0,1,28.645814
0.0,3,28.65758
0.0,1,28.665716
0.0,3,28.676324
0.0,2,28.684926
0.0,6,28.701884
0.0,5,28.717423
0.0,3,28.730007
0.0,1,28.739482
0.0,3,28.751221
0.0,2,28.760808
2.0,9,28.783529
0.0,3,28.796581
0.0,1,28.805013
0.0,1,28.813235
0.0,2,28.822106
0.0,1,28.829862
0.0,6,28.847919
0.0,2,28.857682
2.0,7,28.874362
1.0,5,28.89124
1.0,5,28.907169
1.0,6,28.924193
0.0,3,28.937653
0.0,1,28.946327
0.0,1,28.953822
0.0,5,28.969119
0.0,5,28.983343
1.0,3,28.996054
0.0,3,29.00843
0.0,2,29.019969
0.0,2,29.029775
0.0,1,29.03944
1.0,6,29.055534
0.0,2,29.0661
1.0,3,29.078307
1.0,7,29.099398
1.0,4,29.113141
1.0,8,29.134589
0.0,1,29.143037
0.0,4,29.153978
0.0,3,29.166807
1.0,5,29.182542
2.0,8,29.204162
0.0,1,29.212548
0.0,1,29.221218
0.0,2,29.230325
1.0,3,29.243479
0.0,2,29.253056
0.0,2,29.261563
0.0,1,29.269314
0.0,2,29.279394
0.0,6,29.295862
0.0,2,29.306919
1.0,5,29.321594
2.0,10,29.34726
0.0,1,29.355465
2.0,7,29.376112
0.0,1,29.384691
0.0,3,29.396285
0.0,1,29.404586
3.0,8,29.42729
1.0,5,29.441504
0.0,3,29.455217
0.0,3,29.46888
0.0,1,29.477664
0.0,2,29.487093
0.0,3,29.500031
0.0,3,29.512631
0.0,1,29.520695
0.0,2,29.529404
0.0,2,29.539141
0.0,4,29.554376
0.0,6,29.571129
0.0,1,29.579104
0.0,2,29.589526
0.0,1,29.597348
0.0,3,29.60888
0.0,1,29.61783
0.0,1,29.62531
0.0,3,29.636583
0.0,4,29.649374
0.0,4,29.661865
0.0,2,29.671852
0.0,1,29.679133
1.0,7,29.698182
2.0,10,29.723843
1.0,4,29.737823
0.0,2,29.748708
0.0,1,29.756615
0.0,1,29.765108
0.0,1,29.773941
2.0,8,29.796981
0.0,3,29.807232
0.0,1,29.815685
0.0,2,29.825239
0.0,1,29.833765
0.0,3,29.845475
3.0,19,29.886376
0.0,3,29.897847
0.0,6,29.915142
0.0,2,29.925932
0.0,4,29.940474
3.0,12,29.967537
1.0,4,29.982328
1.0,5,29.999013
0.0,1,30.007654
2.0,8,30.028323
0.0,1,30.037456
1.0,7,30.057609
0.0,1,30.065785
0.0,3,30.076786
0.0,1,30.084965
1.0,4,30.098793
1.0,7,30.11778
1.0,7,30.135107
2.0,15,30.169888
1.0,6,30.185999
1.0,7,30.204627
0.0,1,30.212782
0.0,1,30.221747
0.0,2,30.232321
0.0,2,30.242838
1.0,5,30.25977
0.0,1,30.270885
2.0,10,30.297076
0.0,3,30.308031
0.0,2,30.318743
0.0,3,30.332084
1.0,3,30.344432
0.0,3,30.355113
0.0,1,30.365032
0.0,1,30.37338
1.0,7,30.390436
2.0,8,30.412248
1.0,4,30.426175
0.0,1,30.434731
0.0,8,30.455034
0.0,2,30.465053
0.0,2,30.475359
0.0,1,30.483757
1.0,5,30.499703
0.0,4,30.513393
0.0,3,30.525702
0.0,2,30.53705
1.0,5,30.553484
0.0,1,30.56228
0.0,5,30.577753
1.0,6,30.595916
0.0,3,30.607275
0.0,4,30.620317
0.0,2,30.628961
2.0,12,30.658685
2.0,7,30.678242
0.0,2,30.688377
0.0,2,30.698416
0.0,3,30.708706
1.0,4,30.72236
0.0,1,30.731352
1.0,5,30.746226
0.0,2,30.757068
1.0,7,30.774305
0.0,2,30.785974
0.0,1,30.793924
1.0,7,30.810878
0.0,3,30.82233
1.0,10,30.847915
1.0,7,30.866872
1.0,4,30.881509
0.0,5,30.896435
0.0,3,30.906693
0.0,3,30.917804
1.0,5,30.935685
0.0,5,30.951854
0.0,1,30.960607
0.0,1,30.969212
1.0,6,30.987561
1.0,6,31.005752
0.0,5,31.020711
2.0,7,31.041304
1.0,3,31.053897
1.0,9,31.077083
0.0,2,31.087027
0.0,4,31.101099
0.0,5,31.118061
0.0,2,31.128322
0.0,5,31.142985
0.0,3,31.154828
0.0,3,31.167856
0.0,1,31.175879
1.0,4,31.188833
0.0,2,31.198041
0.0,4,31.211307
0.0,3,31.223896
2.0,9,31.246812
0.0,7,31.264386
0.0,2,31.274497
1.0,4,31.28862
0.0,2,31.298829
0.0,1,31.307459
0.0,2,31.316625
0.0,1,31.32533
2.0,8,31.346573
0.0,3,31.3589
1.0,6,31.377363
0.0,2,31.386277
0.0,3,31.398152
0.0,2,31.408131
0.0,3,31.418774
1.0,4,31.432294
1.0,11,31.458213
0.0,2,31.468114
1.0,9,31.49013
0.0,2,31.499274
0.0,4,31.514
2.0,8,31.535778
1.0,9,31.559368
1.0,6,31.57549
1.0,8,31.596788
1.0,5,31.612558
0.0,2,31.622352
0.0,5,31.637439
1.0,9,31.660055
1.0,9,31.68463
0.0,2,31.694561
1.0,5,31.709191
0.0,3,31.721359
0.0,1,31.729566
0.0,4,31.74285
0.0,1,31.751219
0.0,8,31.768893
0.0,3,31.781999
0.0,4,31.797141
1.0,7,31.818213
3.0,13,31.848342
0.0,1,31.856899
0.0,2,31.866354
1.0,6,31.883989
0.0,3,31.896877
0.0,7,31.913646
1.0,5,31.928993
0.0,3,31.941325
0.0,1,31.950445
0.0,2,31.959848
1.0,10,31.986119
0.0,1,31.994814
2.0,7,32.01248
0.0,4,32.024984
0.0,1,32.03416
0.0,1,32.042709
1.0,6,32.061004
0.0,3,32.073321
1.0,8,32.094356
0.0,4,32.106036
0.0,3,32.116542
0.0,3,32.127703
1.0,10,32.153348
0.0,2,32.162704
0.0,8,32.183935
0.0,2,32.194393
0.0,1,32.201994
0.0,1,32.21067
0.0,3,32.223196
2.0,6,32.240846
0.0,2,32.251534
0.0,1,32.259972
0.0,3,32.272762
0.0,2,32.28302
0.0,2,32.293993
0.0,1,32.302391
0.0,5,32.317571
0.0,3,32.327763
0.0,2,32.339541
0.0,3,32.350851
0.0,6,32.368315
1.0,4,32.381753
0.0,2,32.392424
1.0,7,32.411736
1.0,4,32.425991
0.0,3,32.437496
1.0,4,32.451094
0.0,4,32.464395
0.0,1,32.472374
0.0,3,32.483866
0.0,3,32.496035
0.0,2,32.505642
0.0,3,32.517213
0.0,2,32.527363
1.0,3,32.539982
0.0,2,32.549428
1.0,4,32.563444
0.0,5,32.578501
1.0,7,32.59957
1.0,6,32.61715
1.0,5,32.633074
0.0,4,32.645387
0.0,1,32.654522
1.0,5,32.67097
0.0,6,32.688864
0.0,4,32.701334
0.0,1,32.710587
1.0,5,32.72732
0.0,1,32.736476
1.0,6,32.752751
0.0,3,32.765699
0.0,3,32.777136
0.0,5,32.791422
0.0,1,32.799764
2.0,8,32.822759
0.0,1,32.831238
0.0,2,32.84057
1.0,7,32.859131
0.0,2,32.870031
0.0,3,32.881744
0.0,4,32.894519
0.0,2,32.904589
1.0,4,32.918684
0.0,1,32.926929
0.0,3,32.937427
0.0,5,32.953209
1.0,6,32.972128
0.0,2,32.981658
1.0,5,32.997838
1.0,8,33.018417
0.0,1,33.026736
0.0,3,33.039373
1.0,3,33.051629
2.0,9,33.074699
0.0,2,33.085209
0.0,3,33.097396
0.0,4,33.110433
0.0,1,33.118014
1.0,5,33.134469
0.0,1,33.141415
0.0,6,33.158736
0.0,1,33.167591
1.0,5,33.184294
0.0,2,33.193946
1.0,3,33.204895
0.0,3,33.214746
0.0,1,33.223506
0.0,1,33.232264
1.0,4,33.246941
0.0,5,33.262674
0.0,2,33.271898
2.0,7,33.29033
1.0,6,33.305889
0.0,1,33.314011
0.0,1,33.322349
0.0,3,33.335441
2.0,8,33.357053
1.0,6,33.375033
2.0,9,33.398842
1.0,5,33.414969
1.0,4,33.429339
0.0,1,33.437985
0.0,3,33.450512
0.0,2,33.459951
0.0,1,33.468161
1.0,7,33.487553
0.0,10,33.513451
0.0,2,33.524423
0.0,3,33.53717
0.0,3,33.549836
0.0,2,33.559951
0.0,1,33.56863
0.0,1,33.577286
1.0,7,34.33677
0.0,1,34.345139
1.0,6,34.362118
0.0,3,34.373974
1.0,4,34.388879
0.0,1,34.396778
0.0,1,34.405112
2.0,12,34.433809
1.0,5,34.448958
0.0,3,34.460822
1.0,6,34.47695
0.0,2,34.487753
0.0,2,34.498288
0.0,5,34.513557
0.0,1,34.521804
0.0,7,34.541014
1.0,9,34.56368
2.0,13,34.592545
0.0,2,34.601128
1.0,4,34.615346
2.0,8,34.635848
1.0,4,34.651043
0.0,5,34.664511
1.0,17,34.700299
1.0,12,34.725135
0.0,2,34.734681
0.0,5,34.748797
2.0,10,34.771468
2.0,10,34.796797
3.0,12,34.826694
0.0,5,34.842964
1.0,5,34.859645
1.0,6,34.876526
3.0,10,34.901003
0.0,2,34.910149
0.0,2,34.919972
0.0,1,34.928216
0.0,8,34.946124
0.0,3,34.958788
1.0,5,34.975206
0.0,1,34.983477
1.0,8,35.00457
1.0,5,35.020155
0.0,2,35.029718
0.0,2,35.037945
0.0,2,35.047855
0.0,5,35.062993
0.0,2,35.072197
0.0,1,35.07989
